-3.996875E+00,+2.072189E+00,+2.157616E+00
-3.993750E+00,+2.087264E+00,+2.167666E+00
-3.990625E+00,+2.132491E+00,+2.210380E+00
-3.987500E+00,+2.137516E+00,+2.215405E+00
-3.984375E+00,+1.933998E+00,+2.021938E+00
-3.981250E+00,+1.886259E+00,+1.979224E+00
-3.978125E+00,+1.918923E+00,+2.009375E+00
-3.975000E+00,+2.031988E+00,+2.122440E+00
-3.971875E+00,+2.037013E+00,+2.122440E+00
-3.968750E+00,+1.861134E+00,+1.954099E+00
-3.965625E+00,+1.745556E+00,+1.836008E+00
-3.962500E+00,+1.808370E+00,+1.893797E+00
-3.959375E+00,+1.790782E+00,+1.878722E+00
-3.956250E+00,+1.818420E+00,+1.908872E+00
-3.953125E+00,+1.720430E+00,+1.808370E+00
-3.950000E+00,+1.582239E+00,+1.667666E+00
-3.946875E+00,+1.584752E+00,+1.670179E+00
-3.943750E+00,+1.637516E+00,+1.720430E+00
-3.940625E+00,+1.657616E+00,+1.740531E+00
-3.937500E+00,+1.667666E+00,+1.745556E+00
-3.934375E+00,+1.439023E+00,+1.516913E+00
-3.931250E+00,+1.353596E+00,+1.431486E+00
-3.928125E+00,+1.436511E+00,+1.514400E+00
-3.925000E+00,+1.469174E+00,+1.544551E+00
-3.921875E+00,+1.514400E+00,+1.589777E+00
-3.918750E+00,+1.376209E+00,+1.449073E+00
-3.915625E+00,+1.263144E+00,+1.333496E+00
-3.912500E+00,+1.318420E+00,+1.388772E+00
-3.909375E+00,+1.358621E+00,+1.428973E+00
-3.906250E+00,+1.333496E+00,+1.401335E+00
-3.903125E+00,+1.303345E+00,+1.371184E+00
-3.900000E+00,+1.147566E+00,+1.210380E+00
-3.896875E+00,+1.152591E+00,+1.215405E+00
-3.893750E+00,+1.258119E+00,+1.320933E+00
-3.890625E+00,+1.285757E+00,+1.348571E+00
-3.887500E+00,+1.280732E+00,+1.341033E+00
-3.884375E+00,+1.147566E+00,+1.207867E+00
-3.881250E+00,+1.021938E+00,+1.077214E+00
-3.878125E+00,+1.129978E+00,+1.187767E+00
-3.875000E+00,+1.180229E+00,+1.235506E+00
-3.871875E+00,+1.210380E+00,+1.268169E+00
-3.868750E+00,+1.140028E+00,+1.192792E+00
-3.865625E+00,+1.026963E+00,+1.079727E+00
-3.862500E+00,+1.062139E+00,+1.114903E+00
-3.859375E+00,+1.192792E+00,+1.245556E+00
-3.856250E+00,+1.124953E+00,+1.172692E+00
-3.853125E+00,+1.104852E+00,+1.155104E+00
-3.850000E+00,+999.325E-03,+1.047063E+00
-3.846875E+00,+969.174E-03,+1.019425E+00
-3.843750E+00,+1.119928E+00,+1.170179E+00
-3.840625E+00,+1.147566E+00,+1.195305E+00
-3.837500E+00,+1.114903E+00,+1.160129E+00
-3.834375E+00,+1.084752E+00,+1.129978E+00
-3.831250E+00,+918.923E-03,+961.636E-03
-3.828125E+00,+1.014400E+00,+1.059626E+00
-3.825000E+00,+1.104852E+00,+1.150078E+00
-3.821875E+00,+1.099827E+00,+1.145053E+00
-3.818750E+00,+1.067164E+00,+1.109877E+00
-3.815625E+00,+959.124E-03,+1.001837E+00
-3.812500E+00,+974.199E-03,+1.014400E+00
-3.809375E+00,+1.157616E+00,+1.200330E+00
-3.806250E+00,+1.084752E+00,+1.124953E+00
-3.803125E+00,+1.019425E+00,+1.059626E+00
-3.800000E+00,+961.636E-03,+999.325E-03
-3.796875E+00,+911.385E-03,+949.073E-03
-3.793750E+00,+1.079727E+00,+1.122440E+00
-3.790625E+00,+1.109877E+00,+1.150078E+00
-3.787500E+00,+1.067164E+00,+1.104852E+00
-3.784375E+00,+1.049576E+00,+1.087264E+00
-3.781250E+00,+928.973E-03,+964.149E-03
-3.778125E+00,+984.249E-03,+1.019425E+00
-3.775000E+00,+1.094802E+00,+1.135003E+00
-3.771875E+00,+1.077214E+00,+1.114903E+00
-3.768750E+00,+1.059626E+00,+1.097315E+00
-3.765625E+00,+971.687E-03,+1.009375E+00
-3.762500E+00,+1.001837E+00,+1.037013E+00
-3.759375E+00,+1.152591E+00,+1.190280E+00
-3.756250E+00,+1.155104E+00,+1.195305E+00
-3.753125E+00,+1.039526E+00,+1.077214E+00
-3.750000E+00,+994.300E-03,+1.031988E+00
-3.746875E+00,+964.149E-03,+999.325E-03
-3.743750E+00,+1.132491E+00,+1.170179E+00
-3.740625E+00,+1.190280E+00,+1.230481E+00
-3.737500E+00,+1.135003E+00,+1.175204E+00
-3.734375E+00,+1.089777E+00,+1.127465E+00
-3.731250E+00,+1.044551E+00,+1.084752E+00
-3.728125E+00,+1.064651E+00,+1.102340E+00
-3.725000E+00,+1.177717E+00,+1.217918E+00
-3.721875E+00,+1.162641E+00,+1.200330E+00
-3.718750E+00,+1.124953E+00,+1.165154E+00
-3.715625E+00,+1.064651E+00,+1.104852E+00
-3.712500E+00,+1.072189E+00,+1.112390E+00
-3.709375E+00,+1.192792E+00,+1.235506E+00
-3.706250E+00,+1.285757E+00,+1.325958E+00
-3.703125E+00,+1.122440E+00,+1.160129E+00
-3.700000E+00,+1.039526E+00,+1.079727E+00
-3.696875E+00,+1.034501E+00,+1.074702E+00
-3.693750E+00,+1.160129E+00,+1.200330E+00
-3.690625E+00,+1.278219E+00,+1.320933E+00
-3.687500E+00,+1.190280E+00,+1.230481E+00
-3.684375E+00,+1.089777E+00,+1.132491E+00
-3.681250E+00,+1.122440E+00,+1.162641E+00
-3.678125E+00,+1.119928E+00,+1.162641E+00
-3.675000E+00,+1.195305E+00,+1.238018E+00
-3.671875E+00,+1.210380E+00,+1.253094E+00
-3.668750E+00,+1.122440E+00,+1.162641E+00
-3.665625E+00,+1.102340E+00,+1.142541E+00
-3.662500E+00,+1.112390E+00,+1.155104E+00
-3.659375E+00,+1.207867E+00,+1.250581E+00
-3.656250E+00,+1.288269E+00,+1.330983E+00
-3.653125E+00,+1.200330E+00,+1.243043E+00
-3.650000E+00,+1.049576E+00,+1.089777E+00
-3.646875E+00,+1.067164E+00,+1.109877E+00
-3.643750E+00,+1.165154E+00,+1.205355E+00
-3.640625E+00,+1.295807E+00,+1.341033E+00
-3.637500E+00,+1.243043E+00,+1.285757E+00
-3.634375E+00,+1.124953E+00,+1.167666E+00
-3.631250E+00,+1.109877E+00,+1.150078E+00
-3.628125E+00,+1.217918E+00,+1.263144E+00
-3.625000E+00,+1.222943E+00,+1.265656E+00
-3.621875E+00,+1.243043E+00,+1.290782E+00
-3.618750E+00,+1.162641E+00,+1.205355E+00
-3.615625E+00,+1.122440E+00,+1.165154E+00
-3.612500E+00,+1.192792E+00,+1.235506E+00
-3.609375E+00,+1.268169E+00,+1.313395E+00
-3.606250E+00,+1.300832E+00,+1.346058E+00
-3.603125E+00,+1.320933E+00,+1.366159E+00
-3.600000E+00,+1.114903E+00,+1.157616E+00
-3.596875E+00,+1.127465E+00,+1.170179E+00
-3.593750E+00,+1.245556E+00,+1.290782E+00
-3.590625E+00,+1.341033E+00,+1.388772E+00
-3.587500E+00,+1.356109E+00,+1.403847E+00
-3.584375E+00,+1.215405E+00,+1.260631E+00
-3.581250E+00,+1.165154E+00,+1.210380E+00
-3.578125E+00,+1.348571E+00,+1.391285E+00
-3.575000E+00,+1.361134E+00,+1.408872E+00
-3.571875E+00,+1.336008E+00,+1.383747E+00
-3.568750E+00,+1.290782E+00,+1.338521E+00
-3.565625E+00,+1.205355E+00,+1.253094E+00
-3.562500E+00,+1.330983E+00,+1.381234E+00
-3.559375E+00,+1.413898E+00,+1.464149E+00
-3.556250E+00,+1.421435E+00,+1.471687E+00
-3.553125E+00,+1.436511E+00,+1.484249E+00
-3.550000E+00,+1.313395E+00,+1.363646E+00
-3.546875E+00,+1.255606E+00,+1.303345E+00
-3.543750E+00,+1.411385E+00,+1.461636E+00
-3.540625E+00,+1.464149E+00,+1.516913E+00
-3.537500E+00,+1.514400E+00,+1.567164E+00
-3.534375E+00,+1.411385E+00,+1.464149E+00
-3.531250E+00,+1.330983E+00,+1.383747E+00
-3.528125E+00,+1.476712E+00,+1.529475E+00
-3.525000E+00,+1.584752E+00,+1.640028E+00
-3.521875E+00,+1.486762E+00,+1.539526E+00
-3.518750E+00,+1.451586E+00,+1.506862E+00
-3.515625E+00,+1.363646E+00,+1.416410E+00
-3.512500E+00,+1.486762E+00,+1.542038E+00
-3.509375E+00,+1.632491E+00,+1.690279E+00
-3.506250E+00,+1.622440E+00,+1.680229E+00
-3.503125E+00,+1.579727E+00,+1.637516E+00
-3.500000E+00,+1.549576E+00,+1.604852E+00
-3.496875E+00,+1.439023E+00,+1.496812E+00
-3.493750E+00,+1.597315E+00,+1.655104E+00
-3.490625E+00,+1.662641E+00,+1.720430E+00
-3.487500E+00,+1.690279E+00,+1.748068E+00
-3.484375E+00,+1.629978E+00,+1.690279E+00
-3.481250E+00,+1.524450E+00,+1.587264E+00
-3.478125E+00,+1.632491E+00,+1.695305E+00
-3.475000E+00,+1.808370E+00,+1.858621E+00
-3.471875E+00,+1.722943E+00,+1.775707E+00
-3.468750E+00,+1.650078E+00,+1.712893E+00
-3.465625E+00,+1.569676E+00,+1.632491E+00
-3.462500E+00,+1.650078E+00,+1.712893E+00
-3.459375E+00,+1.838521E+00,+1.891285E+00
-3.456250E+00,+1.805857E+00,+1.856109E+00
-3.453125E+00,+1.738018E+00,+1.798320E+00
-3.450000E+00,+1.735506E+00,+1.798320E+00
-3.446875E+00,+1.660129E+00,+1.725455E+00
-3.443750E+00,+1.758119E+00,+1.815908E+00
-3.440625E+00,+1.820933E+00,+1.873697E+00
-3.437500E+00,+1.813395E+00,+1.868671E+00
-3.434375E+00,+1.815908E+00,+1.878722E+00
-3.431250E+00,+1.712893E+00,+1.783244E+00
-3.428125E+00,+1.785757E+00,+1.846058E+00
-3.425000E+00,+1.911385E+00,+1.966661E+00
-3.421875E+00,+1.898822E+00,+1.954099E+00
-3.418750E+00,+1.790782E+00,+1.848571E+00
-3.415625E+00,+1.743043E+00,+1.813395E+00
-3.412500E+00,+1.775707E+00,+1.841033E+00
-3.409375E+00,+1.959124E+00,+2.011888E+00
-3.406250E+00,+1.946561E+00,+1.999325E+00
-3.403125E+00,+1.881234E+00,+1.941536E+00
-3.400000E+00,+1.856109E+00,+1.921435E+00
-3.396875E+00,+1.856109E+00,+1.923948E+00
-3.393750E+00,+1.871184E+00,+1.928973E+00
-3.390625E+00,+1.936511E+00,+1.994300E+00
-3.387500E+00,+1.916410E+00,+1.971687E+00
-3.384375E+00,+1.936511E+00,+1.996812E+00
-3.381250E+00,+1.888772E+00,+1.956611E+00
-3.378125E+00,+1.911385E+00,+1.971687E+00
-3.375000E+00,+1.994300E+00,+2.052089E+00
-3.371875E+00,+2.039526E+00,+2.097315E+00
-3.368750E+00,+1.906360E+00,+1.966661E+00
-3.365625E+00,+1.873697E+00,+1.939023E+00
-3.362500E+00,+1.893797E+00,+1.959124E+00
-3.359375E+00,+2.044551E+00,+2.102340E+00
-3.356250E+00,+2.072189E+00,+2.127465E+00
-3.353125E+00,+1.994300E+00,+2.054601E+00
-3.350000E+00,+1.946561E+00,+2.009375E+00
-3.346875E+00,+1.999325E+00,+2.062139E+00
-3.343750E+00,+1.989274E+00,+2.052089E+00
-3.340625E+00,+2.039526E+00,+2.102340E+00
-3.337500E+00,+2.019425E+00,+2.082239E+00
-3.334375E+00,+2.024450E+00,+2.087264E+00
-3.331250E+00,+2.026963E+00,+2.089777E+00
-3.328125E+00,+2.031988E+00,+2.097315E+00
-3.325000E+00,+2.074702E+00,+2.137516E+00
-3.321875E+00,+2.150078E+00,+2.210380E+00
-3.318750E+00,+2.044551E+00,+2.109877E+00
-3.315625E+00,+1.989274E+00,+2.057114E+00
-3.312500E+00,+2.026963E+00,+2.094802E+00
-3.309375E+00,+2.117415E+00,+2.187767E+00
-3.306250E+00,+2.180229E+00,+2.248068E+00
-3.303125E+00,+2.112390E+00,+2.185254E+00
-3.300000E+00,+2.052089E+00,+2.124953E+00
-3.296875E+00,+2.097315E+00,+2.170179E+00
-3.293750E+00,+2.132491E+00,+2.205355E+00
-3.290625E+00,+2.127465E+00,+2.200330E+00
-3.287500E+00,+2.129978E+00,+2.202842E+00
-3.284375E+00,+2.074702E+00,+2.150078E+00
-3.281250E+00,+2.119928E+00,+2.192792E+00
-3.278125E+00,+2.140028E+00,+2.215405E+00
-3.275000E+00,+2.152591E+00,+2.227968E+00
-3.271875E+00,+2.187767E+00,+2.260631E+00
-3.268750E+00,+2.132491E+00,+2.207867E+00
-3.265625E+00,+2.009375E+00,+2.087264E+00
-3.262500E+00,+2.059626E+00,+2.137516E+00
-3.259375E+00,+2.097315E+00,+2.175204E+00
-3.256250E+00,+2.167666E+00,+2.243043E+00
-3.253125E+00,+2.102340E+00,+2.182742E+00
-3.250000E+00,+1.979224E+00,+2.067164E+00
-3.246875E+00,+1.966661E+00,+2.054601E+00
-3.243750E+00,+2.059626E+00,+2.142541E+00
-3.240625E+00,+2.006862E+00,+2.087264E+00
-3.237500E+00,+1.974199E+00,+2.059626E+00
-3.234375E+00,+1.828470E+00,+1.918923E+00
-3.231250E+00,+1.808370E+00,+1.898822E+00
-3.228125E+00,+1.873697E+00,+1.964149E+00
-3.225000E+00,+1.881234E+00,+1.969174E+00
-3.221875E+00,+1.866159E+00,+1.954099E+00
-3.218750E+00,+1.795807E+00,+1.883747E+00
-3.215625E+00,+1.557114E+00,+1.642541E+00
-3.212500E+00,+1.624953E+00,+1.710380E+00
-3.209375E+00,+1.692792E+00,+1.778219E+00
-3.206250E+00,+1.700330E+00,+1.783244E+00
-3.203125E+00,+1.629978E+00,+1.712893E+00
-3.200000E+00,+1.489274E+00,+1.572189E+00
-3.196875E+00,+1.444048E+00,+1.521938E+00
-3.193750E+00,+1.577214E+00,+1.657616E+00
-3.190625E+00,+1.511888E+00,+1.587264E+00
-3.187500E+00,+1.476712E+00,+1.552089E+00
-3.184375E+00,+1.343546E+00,+1.413898E+00
-3.181250E+00,+1.283244E+00,+1.353596E+00
-3.178125E+00,+1.386259E+00,+1.456611E+00
-3.175000E+00,+1.416410E+00,+1.486762E+00
-3.171875E+00,+1.398822E+00,+1.466661E+00
-3.168750E+00,+1.346058E+00,+1.411385E+00
-3.165625E+00,+1.135003E+00,+1.195305E+00
-3.162500E+00,+1.212893E+00,+1.275707E+00
-3.159375E+00,+1.290782E+00,+1.356109E+00
-3.156250E+00,+1.280732E+00,+1.343546E+00
-3.153125E+00,+1.268169E+00,+1.328470E+00
-3.150000E+00,+1.132491E+00,+1.190280E+00
-3.146875E+00,+1.097315E+00,+1.155104E+00
-3.143750E+00,+1.273194E+00,+1.330983E+00
-3.140625E+00,+1.227968E+00,+1.283244E+00
-3.137500E+00,+1.162641E+00,+1.217918E+00
-3.134375E+00,+1.094802E+00,+1.150078E+00
-3.131250E+00,+1.016913E+00,+1.067164E+00
-3.128125E+00,+1.147566E+00,+1.202842E+00
-3.125000E+00,+1.200330E+00,+1.253094E+00
-3.121875E+00,+1.190280E+00,+1.243043E+00
-3.118750E+00,+1.150078E+00,+1.200330E+00
-3.115625E+00,+981.737E-03,+1.029475E+00
-3.112500E+00,+1.026963E+00,+1.074702E+00
-3.109375E+00,+1.157616E+00,+1.207867E+00
-3.106250E+00,+1.132491E+00,+1.182742E+00
-3.103125E+00,+1.109877E+00,+1.160129E+00
-3.100000E+00,+1.019425E+00,+1.067164E+00
-3.096875E+00,+1.004350E+00,+1.049576E+00
-3.093750E+00,+1.132491E+00,+1.177717E+00
-3.090625E+00,+1.167666E+00,+1.212893E+00
-3.087500E+00,+1.079727E+00,+1.124953E+00
-3.084375E+00,+1.006862E+00,+1.052089E+00
-3.081250E+00,+921.435E-03,+964.149E-03
-3.078125E+00,+1.077214E+00,+1.124953E+00
-3.075000E+00,+1.145053E+00,+1.190280E+00
-3.071875E+00,+1.109877E+00,+1.155104E+00
-3.068750E+00,+1.077214E+00,+1.117415E+00
-3.065625E+00,+969.174E-03,+1.009375E+00
-3.062500E+00,+966.661E-03,+1.006862E+00
-3.059375E+00,+1.107365E+00,+1.150078E+00
-3.056250E+00,+1.097315E+00,+1.137516E+00
-3.053125E+00,+1.064651E+00,+1.104852E+00
-3.050000E+00,+996.812E-03,+1.037013E+00
-3.046875E+00,+976.712E-03,+1.016913E+00
-3.043750E+00,+1.087264E+00,+1.127465E+00
-3.040625E+00,+1.197817E+00,+1.238018E+00
-3.037500E+00,+1.069676E+00,+1.104852E+00
-3.034375E+00,+986.762E-03,+1.024450E+00
-3.031250E+00,+949.073E-03,+984.249E-03
-3.028125E+00,+1.067164E+00,+1.107365E+00
-3.025000E+00,+1.182742E+00,+1.222943E+00
-3.021875E+00,+1.152591E+00,+1.192792E+00
-3.018750E+00,+1.079727E+00,+1.117415E+00
-3.015625E+00,+1.047063E+00,+1.087264E+00
-3.012500E+00,+1.024450E+00,+1.062139E+00
-3.009375E+00,+1.150078E+00,+1.190280E+00
-3.006250E+00,+1.162641E+00,+1.200330E+00
-3.003125E+00,+1.127465E+00,+1.167666E+00
-3.000000E+00,+1.089777E+00,+1.127465E+00
-2.996875E+00,+1.044551E+00,+1.082239E+00
-2.993750E+00,+1.145053E+00,+1.185254E+00
-2.990625E+00,+1.308370E+00,+1.348571E+00
-2.987500E+00,+1.160129E+00,+1.200330E+00
-2.984375E+00,+1.054601E+00,+1.092290E+00
-2.981250E+00,+1.042038E+00,+1.079727E+00
-2.978125E+00,+1.132491E+00,+1.172692E+00
-2.975000E+00,+1.270682E+00,+1.310883E+00
-2.971875E+00,+1.225455E+00,+1.268169E+00
-2.968750E+00,+1.135003E+00,+1.175204E+00
-2.965625E+00,+1.119928E+00,+1.157616E+00
-2.962500E+00,+1.104852E+00,+1.142541E+00
-2.959375E+00,+1.197817E+00,+1.238018E+00
-2.956250E+00,+1.225455E+00,+1.268169E+00
-2.953125E+00,+1.147566E+00,+1.185254E+00
-2.950000E+00,+1.137516E+00,+1.175204E+00
-2.946875E+00,+1.094802E+00,+1.135003E+00
-2.943750E+00,+1.180229E+00,+1.220430E+00
-2.940625E+00,+1.318420E+00,+1.358621E+00
-2.937500E+00,+1.230481E+00,+1.270682E+00
-2.934375E+00,+1.074702E+00,+1.112390E+00
-2.931250E+00,+1.057114E+00,+1.097315E+00
-2.928125E+00,+1.147566E+00,+1.187767E+00
-2.925000E+00,+1.298320E+00,+1.341033E+00
-2.921875E+00,+1.243043E+00,+1.285757E+00
-2.918750E+00,+1.160129E+00,+1.200330E+00
-2.915625E+00,+1.132491E+00,+1.170179E+00
-2.912500E+00,+1.147566E+00,+1.187767E+00
-2.909375E+00,+1.207867E+00,+1.245556E+00
-2.906250E+00,+1.263144E+00,+1.308370E+00
-2.903125E+00,+1.167666E+00,+1.207867E+00
-2.900000E+00,+1.129978E+00,+1.172692E+00
-2.896875E+00,+1.142541E+00,+1.185254E+00
-2.893750E+00,+1.227968E+00,+1.270682E+00
-2.890625E+00,+1.303345E+00,+1.346058E+00
-2.887500E+00,+1.295807E+00,+1.338521E+00
-2.884375E+00,+1.119928E+00,+1.157616E+00
-2.881250E+00,+1.102340E+00,+1.145053E+00
-2.878125E+00,+1.192792E+00,+1.232993E+00
-2.875000E+00,+1.341033E+00,+1.386259E+00
-2.871875E+00,+1.346058E+00,+1.388772E+00
-2.868750E+00,+1.207867E+00,+1.250581E+00
-2.865625E+00,+1.150078E+00,+1.192792E+00
-2.862500E+00,+1.268169E+00,+1.310883E+00
-2.859375E+00,+1.290782E+00,+1.333496E+00
-2.856250E+00,+1.320933E+00,+1.366159E+00
-2.853125E+00,+1.255606E+00,+1.298320E+00
-2.850000E+00,+1.197817E+00,+1.243043E+00
-2.846875E+00,+1.245556E+00,+1.290782E+00
-2.843750E+00,+1.336008E+00,+1.383747E+00
-2.840625E+00,+1.393797E+00,+1.439023E+00
-2.837500E+00,+1.426460E+00,+1.471687E+00
-2.834375E+00,+1.235506E+00,+1.280732E+00
-2.831250E+00,+1.195305E+00,+1.240531E+00
-2.828125E+00,+1.310883E+00,+1.358621E+00
-2.825000E+00,+1.436511E+00,+1.484249E+00
-2.821875E+00,+1.476712E+00,+1.524450E+00
-2.818750E+00,+1.341033E+00,+1.388772E+00
-2.815625E+00,+1.260631E+00,+1.305857E+00
-2.812500E+00,+1.418923E+00,+1.466661E+00
-2.809375E+00,+1.461636E+00,+1.511888E+00
-2.806250E+00,+1.446561E+00,+1.496812E+00
-2.803125E+00,+1.411385E+00,+1.461636E+00
-2.800000E+00,+1.328470E+00,+1.378722E+00
-2.796875E+00,+1.428973E+00,+1.481737E+00
-2.793750E+00,+1.494300E+00,+1.547063E+00
-2.790625E+00,+1.526963E+00,+1.579727E+00
-2.787500E+00,+1.557114E+00,+1.609877E+00
-2.784375E+00,+1.449073E+00,+1.499325E+00
-2.781250E+00,+1.363646E+00,+1.418923E+00
-2.778125E+00,+1.491787E+00,+1.547063E+00
-2.775000E+00,+1.567164E+00,+1.622440E+00
-2.771875E+00,+1.650078E+00,+1.702842E+00
-2.768750E+00,+1.534501E+00,+1.592290E+00
-2.765625E+00,+1.446561E+00,+1.499325E+00
-2.762500E+00,+1.557114E+00,+1.612390E+00
-2.759375E+00,+1.680229E+00,+1.735506E+00
-2.756250E+00,+1.614903E+00,+1.670179E+00
-2.753125E+00,+1.589777E+00,+1.645053E+00
-2.750000E+00,+1.504350E+00,+1.562139E+00
-2.746875E+00,+1.582239E+00,+1.640028E+00
-2.743750E+00,+1.702842E+00,+1.760631E+00
-2.740625E+00,+1.705355E+00,+1.760631E+00
-2.737500E+00,+1.702842E+00,+1.758119E+00
-2.734375E+00,+1.680229E+00,+1.740531E+00
-2.731250E+00,+1.519425E+00,+1.579727E+00
-2.728125E+00,+1.650078E+00,+1.710380E+00
-2.725000E+00,+1.727968E+00,+1.783244E+00
-2.721875E+00,+1.798320E+00,+1.853596E+00
-2.718750E+00,+1.748068E+00,+1.810883E+00
-2.715625E+00,+1.604852E+00,+1.667666E+00
-2.712500E+00,+1.677717E+00,+1.740531E+00
-2.709375E+00,+1.856109E+00,+1.908872E+00
-2.706250E+00,+1.785757E+00,+1.836008E+00
-2.703125E+00,+1.753094E+00,+1.813395E+00
-2.700000E+00,+1.652591E+00,+1.715405E+00
-2.696875E+00,+1.695305E+00,+1.760631E+00
-2.693750E+00,+1.868671E+00,+1.923948E+00
-2.690625E+00,+1.848571E+00,+1.901335E+00
-2.687500E+00,+1.825958E+00,+1.881234E+00
-2.684375E+00,+1.820933E+00,+1.883747E+00
-2.681250E+00,+1.690279E+00,+1.755606E+00
-2.678125E+00,+1.785757E+00,+1.846058E+00
